"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HUR","TOT","PC_LF","M","1982-11",2.4,
"JPN","HUR","TOT","PC_LF","M","1982-12",2.5,
"JPN","HUR","TOT","PC_LF","M","1983-01",2.7,
"JPN","HUR","TOT","PC_LF","M","1983-02",2.7,
"JPN","HUR","TOT","PC_LF","M","1983-03",2.6,
"JPN","HUR","TOT","PC_LF","M","1983-04",2.7,
"JPN","HUR","TOT","PC_LF","M","1983-05",2.7,
"JPN","HUR","TOT","PC_LF","M","1983-06",2.6,
"JPN","HUR","TOT","PC_LF","M","1983-07",2.6,
"JPN","HUR","TOT","PC_LF","M","1983-08",2.8,
"JPN","HUR","TOT","PC_LF","M","1983-09",2.7,
"JPN","HUR","TOT","PC_LF","M","1983-10",2.6,
"JPN","HUR","TOT","PC_LF","M","1983-11",2.6,
"JPN","HUR","TOT","PC_LF","M","1983-12",2.6,
"JPN","HUR","TOT","PC_LF","M","1984-01",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-02",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-03",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-04",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-05",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-06",2.8,
"JPN","HUR","TOT","PC_LF","M","1984-07",2.8,
"JPN","HUR","TOT","PC_LF","M","1984-08",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-09",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-11",2.7,
"JPN","HUR","TOT","PC_LF","M","1984-12",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-01",2.5,
"JPN","HUR","TOT","PC_LF","M","1985-02",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-03",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-04",2.5,
"JPN","HUR","TOT","PC_LF","M","1985-05",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-06",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-07",2.6,
"JPN","HUR","TOT","PC_LF","M","1985-08",2.5,
"JPN","HUR","TOT","PC_LF","M","1985-09",2.7,
"JPN","HUR","TOT","PC_LF","M","1985-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1985-11",2.8,
"JPN","HUR","TOT","PC_LF","M","1985-12",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-01",2.7,
"JPN","HUR","TOT","PC_LF","M","1986-02",2.6,
"JPN","HUR","TOT","PC_LF","M","1986-03",2.7,
"JPN","HUR","TOT","PC_LF","M","1986-04",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-05",2.7,
"JPN","HUR","TOT","PC_LF","M","1986-06",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-07",2.9,
"JPN","HUR","TOT","PC_LF","M","1986-08",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-09",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1986-11",2.8,
"JPN","HUR","TOT","PC_LF","M","1986-12",2.9,
"JPN","HUR","TOT","PC_LF","M","1987-01",3,
"JPN","HUR","TOT","PC_LF","M","1987-02",2.9,
"JPN","HUR","TOT","PC_LF","M","1987-03",2.9,
"JPN","HUR","TOT","PC_LF","M","1987-04",2.9,
"JPN","HUR","TOT","PC_LF","M","1987-05",3.1,
"JPN","HUR","TOT","PC_LF","M","1987-06",3,
"JPN","HUR","TOT","PC_LF","M","1987-07",2.8,
"JPN","HUR","TOT","PC_LF","M","1987-08",2.8,
"JPN","HUR","TOT","PC_LF","M","1987-09",2.7,
"JPN","HUR","TOT","PC_LF","M","1987-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1987-11",2.7,
"JPN","HUR","TOT","PC_LF","M","1987-12",2.7,
"JPN","HUR","TOT","PC_LF","M","1988-01",2.7,
"JPN","HUR","TOT","PC_LF","M","1988-02",2.7,
"JPN","HUR","TOT","PC_LF","M","1988-03",2.6,
"JPN","HUR","TOT","PC_LF","M","1988-04",2.5,
"JPN","HUR","TOT","PC_LF","M","1988-05",2.5,
"JPN","HUR","TOT","PC_LF","M","1988-06",2.4,
"JPN","HUR","TOT","PC_LF","M","1988-07",2.5,
"JPN","HUR","TOT","PC_LF","M","1988-08",2.6,
"JPN","HUR","TOT","PC_LF","M","1988-09",2.5,
"JPN","HUR","TOT","PC_LF","M","1988-10",2.4,
"JPN","HUR","TOT","PC_LF","M","1988-11",2.4,
"JPN","HUR","TOT","PC_LF","M","1988-12",2.4,
"JPN","HUR","TOT","PC_LF","M","1989-01",2.3,
"JPN","HUR","TOT","PC_LF","M","1989-02",2.3,
"JPN","HUR","TOT","PC_LF","M","1989-03",2.4,
"JPN","HUR","TOT","PC_LF","M","1989-04",2.4,
"JPN","HUR","TOT","PC_LF","M","1989-05",2.3,
"JPN","HUR","TOT","PC_LF","M","1989-06",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-07",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-08",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-09",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-10",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-11",2.2,
"JPN","HUR","TOT","PC_LF","M","1989-12",2.1,
"JPN","HUR","TOT","PC_LF","M","1990-01",2.2,
"JPN","HUR","TOT","PC_LF","M","1990-02",2.2,
"JPN","HUR","TOT","PC_LF","M","1990-03",2,
"JPN","HUR","TOT","PC_LF","M","1990-04",2.1,
"JPN","HUR","TOT","PC_LF","M","1990-05",2.1,
"JPN","HUR","TOT","PC_LF","M","1990-06",2.2,
"JPN","HUR","TOT","PC_LF","M","1990-07",2.1,
"JPN","HUR","TOT","PC_LF","M","1990-08",2,
"JPN","HUR","TOT","PC_LF","M","1990-09",2.1,
"JPN","HUR","TOT","PC_LF","M","1990-10",2.2,
"JPN","HUR","TOT","PC_LF","M","1990-11",2,
"JPN","HUR","TOT","PC_LF","M","1990-12",2,
"JPN","HUR","TOT","PC_LF","M","1991-01",2,
"JPN","HUR","TOT","PC_LF","M","1991-02",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-03",2.2,
"JPN","HUR","TOT","PC_LF","M","1991-04",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-05",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-06",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-07",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-08",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-09",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-10",2,
"JPN","HUR","TOT","PC_LF","M","1991-11",2.1,
"JPN","HUR","TOT","PC_LF","M","1991-12",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-01",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-02",2,
"JPN","HUR","TOT","PC_LF","M","1992-03",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-04",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-05",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-06",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-07",2.1,
"JPN","HUR","TOT","PC_LF","M","1992-08",2.2,
"JPN","HUR","TOT","PC_LF","M","1992-09",2.2,
"JPN","HUR","TOT","PC_LF","M","1992-10",2.2,
"JPN","HUR","TOT","PC_LF","M","1992-11",2.3,
"JPN","HUR","TOT","PC_LF","M","1992-12",2.3,
"JPN","HUR","TOT","PC_LF","M","1993-01",2.3,
"JPN","HUR","TOT","PC_LF","M","1993-02",2.3,
"JPN","HUR","TOT","PC_LF","M","1993-03",2.3,
"JPN","HUR","TOT","PC_LF","M","1993-04",2.3,
"JPN","HUR","TOT","PC_LF","M","1993-05",2.5,
"JPN","HUR","TOT","PC_LF","M","1993-06",2.5,
"JPN","HUR","TOT","PC_LF","M","1993-07",2.5,
"JPN","HUR","TOT","PC_LF","M","1993-08",2.5,
"JPN","HUR","TOT","PC_LF","M","1993-09",2.6,
"JPN","HUR","TOT","PC_LF","M","1993-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1993-11",2.7,
"JPN","HUR","TOT","PC_LF","M","1993-12",2.8,
"JPN","HUR","TOT","PC_LF","M","1994-01",2.8,
"JPN","HUR","TOT","PC_LF","M","1994-02",2.9,
"JPN","HUR","TOT","PC_LF","M","1994-03",2.9,
"JPN","HUR","TOT","PC_LF","M","1994-04",2.8,
"JPN","HUR","TOT","PC_LF","M","1994-05",2.8,
"JPN","HUR","TOT","PC_LF","M","1994-06",2.8,
"JPN","HUR","TOT","PC_LF","M","1994-07",2.9,
"JPN","HUR","TOT","PC_LF","M","1994-08",3,
"JPN","HUR","TOT","PC_LF","M","1994-09",3,
"JPN","HUR","TOT","PC_LF","M","1994-10",3,
"JPN","HUR","TOT","PC_LF","M","1994-11",2.9,
"JPN","HUR","TOT","PC_LF","M","1994-12",2.9,
"JPN","HUR","TOT","PC_LF","M","1995-01",3,
"JPN","HUR","TOT","PC_LF","M","1995-02",3,
"JPN","HUR","TOT","PC_LF","M","1995-03",3.1,
"JPN","HUR","TOT","PC_LF","M","1995-04",3.1,
"JPN","HUR","TOT","PC_LF","M","1995-05",3,
"JPN","HUR","TOT","PC_LF","M","1995-06",3.1,
"JPN","HUR","TOT","PC_LF","M","1995-07",3.1,
"JPN","HUR","TOT","PC_LF","M","1995-08",3.2,
"JPN","HUR","TOT","PC_LF","M","1995-09",3.2,
"JPN","HUR","TOT","PC_LF","M","1995-10",3.2,
"JPN","HUR","TOT","PC_LF","M","1995-11",3.4,
"JPN","HUR","TOT","PC_LF","M","1995-12",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-01",3.5,
"JPN","HUR","TOT","PC_LF","M","1996-02",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-03",3.2,
"JPN","HUR","TOT","PC_LF","M","1996-04",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-05",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-06",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-07",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-08",3.3,
"JPN","HUR","TOT","PC_LF","M","1996-09",3.3,
"JPN","HUR","TOT","PC_LF","M","1996-10",3.4,
"JPN","HUR","TOT","PC_LF","M","1996-11",3.3,
"JPN","HUR","TOT","PC_LF","M","1996-12",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-01",3.3,
"JPN","HUR","TOT","PC_LF","M","1997-02",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-03",3.3,
"JPN","HUR","TOT","PC_LF","M","1997-04",3.2,
"JPN","HUR","TOT","PC_LF","M","1997-05",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-06",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-07",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-08",3.4,
"JPN","HUR","TOT","PC_LF","M","1997-09",3.5,
"JPN","HUR","TOT","PC_LF","M","1997-10",3.5,
"JPN","HUR","TOT","PC_LF","M","1997-11",3.5,
"JPN","HUR","TOT","PC_LF","M","1997-12",3.5,
"JPN","HUR","TOT","PC_LF","M","1998-01",3.6,
"JPN","HUR","TOT","PC_LF","M","1998-02",3.6,
"JPN","HUR","TOT","PC_LF","M","1998-03",3.8,
"JPN","HUR","TOT","PC_LF","M","1998-04",4,
"JPN","HUR","TOT","PC_LF","M","1998-05",4.1,
"JPN","HUR","TOT","PC_LF","M","1998-06",4.1,
"JPN","HUR","TOT","PC_LF","M","1998-07",4.1,
"JPN","HUR","TOT","PC_LF","M","1998-08",4.4,
"JPN","HUR","TOT","PC_LF","M","1998-09",4.3,
"JPN","HUR","TOT","PC_LF","M","1998-10",4.3,
"JPN","HUR","TOT","PC_LF","M","1998-11",4.5,
"JPN","HUR","TOT","PC_LF","M","1998-12",4.4,
"JPN","HUR","TOT","PC_LF","M","1999-01",4.5,
"JPN","HUR","TOT","PC_LF","M","1999-02",4.6,
"JPN","HUR","TOT","PC_LF","M","1999-03",4.7,
"JPN","HUR","TOT","PC_LF","M","1999-04",4.7,
"JPN","HUR","TOT","PC_LF","M","1999-05",4.7,
"JPN","HUR","TOT","PC_LF","M","1999-06",4.8,
"JPN","HUR","TOT","PC_LF","M","1999-07",4.8,
"JPN","HUR","TOT","PC_LF","M","1999-08",4.7,
"JPN","HUR","TOT","PC_LF","M","1999-09",4.6,
"JPN","HUR","TOT","PC_LF","M","1999-10",4.6,
"JPN","HUR","TOT","PC_LF","M","1999-11",4.6,
"JPN","HUR","TOT","PC_LF","M","1999-12",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-01",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-02",4.9,
"JPN","HUR","TOT","PC_LF","M","2000-03",4.9,
"JPN","HUR","TOT","PC_LF","M","2000-04",4.8,
"JPN","HUR","TOT","PC_LF","M","2000-05",4.6,
"JPN","HUR","TOT","PC_LF","M","2000-06",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-07",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-08",4.6,
"JPN","HUR","TOT","PC_LF","M","2000-09",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-10",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-11",4.7,
"JPN","HUR","TOT","PC_LF","M","2000-12",4.8,
"JPN","HUR","TOT","PC_LF","M","2001-01",4.8,
"JPN","HUR","TOT","PC_LF","M","2001-02",4.7,
"JPN","HUR","TOT","PC_LF","M","2001-03",4.8,
"JPN","HUR","TOT","PC_LF","M","2001-04",4.8,
"JPN","HUR","TOT","PC_LF","M","2001-05",4.9,
"JPN","HUR","TOT","PC_LF","M","2001-06",5,
"JPN","HUR","TOT","PC_LF","M","2001-07",5,
"JPN","HUR","TOT","PC_LF","M","2001-08",5.1,
"JPN","HUR","TOT","PC_LF","M","2001-09",5.3,
"JPN","HUR","TOT","PC_LF","M","2001-10",5.3,
"JPN","HUR","TOT","PC_LF","M","2001-11",5.4,
"JPN","HUR","TOT","PC_LF","M","2001-12",5.4,
"JPN","HUR","TOT","PC_LF","M","2002-01",5.2,
"JPN","HUR","TOT","PC_LF","M","2002-02",5.3,
"JPN","HUR","TOT","PC_LF","M","2002-03",5.3,
"JPN","HUR","TOT","PC_LF","M","2002-04",5.3,
"JPN","HUR","TOT","PC_LF","M","2002-05",5.4,
"JPN","HUR","TOT","PC_LF","M","2002-06",5.5,
"JPN","HUR","TOT","PC_LF","M","2002-07",5.4,
"JPN","HUR","TOT","PC_LF","M","2002-08",5.5,
"JPN","HUR","TOT","PC_LF","M","2002-09",5.4,
"JPN","HUR","TOT","PC_LF","M","2002-10",5.4,
"JPN","HUR","TOT","PC_LF","M","2002-11",5.2,
"JPN","HUR","TOT","PC_LF","M","2002-12",5.4,
"JPN","HUR","TOT","PC_LF","M","2003-01",5.4,
"JPN","HUR","TOT","PC_LF","M","2003-02",5.2,
"JPN","HUR","TOT","PC_LF","M","2003-03",5.4,
"JPN","HUR","TOT","PC_LF","M","2003-04",5.5,
"JPN","HUR","TOT","PC_LF","M","2003-05",5.4,
"JPN","HUR","TOT","PC_LF","M","2003-06",5.4,
"JPN","HUR","TOT","PC_LF","M","2003-07",5.2,
"JPN","HUR","TOT","PC_LF","M","2003-08",5.1,
"JPN","HUR","TOT","PC_LF","M","2003-09",5.2,
"JPN","HUR","TOT","PC_LF","M","2003-10",5.1,
"JPN","HUR","TOT","PC_LF","M","2003-11",5.1,
"JPN","HUR","TOT","PC_LF","M","2003-12",4.9,
"JPN","HUR","TOT","PC_LF","M","2004-01",4.9,
"JPN","HUR","TOT","PC_LF","M","2004-02",5,
"JPN","HUR","TOT","PC_LF","M","2004-03",4.8,
"JPN","HUR","TOT","PC_LF","M","2004-04",4.8,
"JPN","HUR","TOT","PC_LF","M","2004-05",4.7,
"JPN","HUR","TOT","PC_LF","M","2004-06",4.7,
"JPN","HUR","TOT","PC_LF","M","2004-07",4.9,
"JPN","HUR","TOT","PC_LF","M","2004-08",4.8,
"JPN","HUR","TOT","PC_LF","M","2004-09",4.6,
"JPN","HUR","TOT","PC_LF","M","2004-10",4.6,
"JPN","HUR","TOT","PC_LF","M","2004-11",4.5,
"JPN","HUR","TOT","PC_LF","M","2004-12",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-01",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-02",4.6,
"JPN","HUR","TOT","PC_LF","M","2005-03",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-04",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-05",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-06",4.3,
"JPN","HUR","TOT","PC_LF","M","2005-07",4.4,
"JPN","HUR","TOT","PC_LF","M","2005-08",4.3,
"JPN","HUR","TOT","PC_LF","M","2005-09",4.2,
"JPN","HUR","TOT","PC_LF","M","2005-10",4.4,
"JPN","HUR","TOT","PC_LF","M","2005-11",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-12",4.4,
"JPN","HUR","TOT","PC_LF","M","2006-01",4.4,
"JPN","HUR","TOT","PC_LF","M","2006-02",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-03",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-04",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-05",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-06",4.2,
"JPN","HUR","TOT","PC_LF","M","2006-07",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-08",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-09",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-10",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-11",4,
"JPN","HUR","TOT","PC_LF","M","2006-12",4,
"JPN","HUR","TOT","PC_LF","M","2007-01",4,
"JPN","HUR","TOT","PC_LF","M","2007-02",4,
"JPN","HUR","TOT","PC_LF","M","2007-03",4,
"JPN","HUR","TOT","PC_LF","M","2007-04",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-05",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-06",3.7,
"JPN","HUR","TOT","PC_LF","M","2007-07",3.6,
"JPN","HUR","TOT","PC_LF","M","2007-08",3.7,
"JPN","HUR","TOT","PC_LF","M","2007-09",3.9,
"JPN","HUR","TOT","PC_LF","M","2007-10",4,
"JPN","HUR","TOT","PC_LF","M","2007-11",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-12",3.7,
"JPN","HUR","TOT","PC_LF","M","2008-01",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-02",4,
"JPN","HUR","TOT","PC_LF","M","2008-03",3.8,
"JPN","HUR","TOT","PC_LF","M","2008-04",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-05",4,
"JPN","HUR","TOT","PC_LF","M","2008-06",4,
"JPN","HUR","TOT","PC_LF","M","2008-07",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-08",4.1,
"JPN","HUR","TOT","PC_LF","M","2008-09",4,
"JPN","HUR","TOT","PC_LF","M","2008-10",3.8,
"JPN","HUR","TOT","PC_LF","M","2008-11",4,
"JPN","HUR","TOT","PC_LF","M","2008-12",4.4,
"JPN","HUR","TOT","PC_LF","M","2009-01",4.3,
"JPN","HUR","TOT","PC_LF","M","2009-02",4.6,
"JPN","HUR","TOT","PC_LF","M","2009-03",4.8,
"JPN","HUR","TOT","PC_LF","M","2009-04",5,
"JPN","HUR","TOT","PC_LF","M","2009-05",5.1,
"JPN","HUR","TOT","PC_LF","M","2009-06",5.2,
"JPN","HUR","TOT","PC_LF","M","2009-07",5.5,
"JPN","HUR","TOT","PC_LF","M","2009-08",5.4,
"JPN","HUR","TOT","PC_LF","M","2009-09",5.4,
"JPN","HUR","TOT","PC_LF","M","2009-10",5.2,
"JPN","HUR","TOT","PC_LF","M","2009-11",5.2,
"JPN","HUR","TOT","PC_LF","M","2009-12",5.2,
"JPN","HUR","TOT","PC_LF","M","2010-01",5,
"JPN","HUR","TOT","PC_LF","M","2010-02",5,
"JPN","HUR","TOT","PC_LF","M","2010-03",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-04",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-05",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-06",5.2,
"JPN","HUR","TOT","PC_LF","M","2010-07",5,
"JPN","HUR","TOT","PC_LF","M","2010-08",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-09",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-10",5.1,
"JPN","HUR","TOT","PC_LF","M","2010-11",5,
"JPN","HUR","TOT","PC_LF","M","2010-12",4.9,
"JPN","HUR","TOT","PC_LF","M","2011-01",4.8,
"JPN","HUR","TOT","PC_LF","M","2011-02",4.7,
"JPN","HUR","TOT","PC_LF","M","2011-03",4.7,
"JPN","HUR","TOT","PC_LF","M","2011-04",4.7,
"JPN","HUR","TOT","PC_LF","M","2011-05",4.6,
"JPN","HUR","TOT","PC_LF","M","2011-06",4.7,
"JPN","HUR","TOT","PC_LF","M","2011-07",4.7,
"JPN","HUR","TOT","PC_LF","M","2011-08",4.5,
"JPN","HUR","TOT","PC_LF","M","2011-09",4.2,
"JPN","HUR","TOT","PC_LF","M","2011-10",4.4,
"JPN","HUR","TOT","PC_LF","M","2011-11",4.5,
"JPN","HUR","TOT","PC_LF","M","2011-12",4.5,
"JPN","HUR","TOT","PC_LF","M","2012-01",4.5,
"JPN","HUR","TOT","PC_LF","M","2012-02",4.5,
"JPN","HUR","TOT","PC_LF","M","2012-03",4.5,
"JPN","HUR","TOT","PC_LF","M","2012-04",4.5,
"JPN","HUR","TOT","PC_LF","M","2012-05",4.4,
"JPN","HUR","TOT","PC_LF","M","2012-06",4.3,
"JPN","HUR","TOT","PC_LF","M","2012-07",4.3,
"JPN","HUR","TOT","PC_LF","M","2012-08",4.2,
"JPN","HUR","TOT","PC_LF","M","2012-09",4.2,
"JPN","HUR","TOT","PC_LF","M","2012-10",4.1,
"JPN","HUR","TOT","PC_LF","M","2012-11",4.1,
"JPN","HUR","TOT","PC_LF","M","2012-12",4.3,
"JPN","HUR","TOT","PC_LF","M","2013-01",4.2,
"JPN","HUR","TOT","PC_LF","M","2013-02",4.3,
"JPN","HUR","TOT","PC_LF","M","2013-03",4.1,
"JPN","HUR","TOT","PC_LF","M","2013-04",4.1,
"JPN","HUR","TOT","PC_LF","M","2013-05",4.1,
"JPN","HUR","TOT","PC_LF","M","2013-06",3.9,
"JPN","HUR","TOT","PC_LF","M","2013-07",3.8,
"JPN","HUR","TOT","PC_LF","M","2013-08",4.1,
"JPN","HUR","TOT","PC_LF","M","2013-09",3.9,
"JPN","HUR","TOT","PC_LF","M","2013-10",4,
"JPN","HUR","TOT","PC_LF","M","2013-11",3.9,
"JPN","HUR","TOT","PC_LF","M","2013-12",3.7,
"JPN","HUR","TOT","PC_LF","M","2014-01",3.7,
"JPN","HUR","TOT","PC_LF","M","2014-02",3.6,
"JPN","HUR","TOT","PC_LF","M","2014-03",3.7,
"JPN","HUR","TOT","PC_LF","M","2014-04",3.6,
"JPN","HUR","TOT","PC_LF","M","2014-05",3.6,
"JPN","HUR","TOT","PC_LF","M","2014-06",3.7,
"JPN","HUR","TOT","PC_LF","M","2014-07",3.7,
"JPN","HUR","TOT","PC_LF","M","2014-08",3.5,
"JPN","HUR","TOT","PC_LF","M","2014-09",3.5,
"JPN","HUR","TOT","PC_LF","M","2014-10",3.6,
"JPN","HUR","TOT","PC_LF","M","2014-11",3.4,
"JPN","HUR","TOT","PC_LF","M","2014-12",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-01",3.6,
"JPN","HUR","TOT","PC_LF","M","2015-02",3.5,
"JPN","HUR","TOT","PC_LF","M","2015-03",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-04",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-05",3.3,
"JPN","HUR","TOT","PC_LF","M","2015-06",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-07",3.3,
"JPN","HUR","TOT","PC_LF","M","2015-08",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-09",3.4,
"JPN","HUR","TOT","PC_LF","M","2015-10",3.2,
"JPN","HUR","TOT","PC_LF","M","2015-11",3.3,
"JPN","HUR","TOT","PC_LF","M","2015-12",3.3,
"JPN","HUR","TOT","PC_LF","M","2016-01",3.2,
"JPN","HUR","TOT","PC_LF","M","2016-02",3.3,
"JPN","HUR","TOT","PC_LF","M","2016-03",3.2,
"JPN","HUR","TOT","PC_LF","M","2016-04",3.2,
"JPN","HUR","TOT","PC_LF","M","2016-05",3.2,
"JPN","HUR","TOT","PC_LF","M","2016-06",3.1,
"JPN","HUR","TOT","PC_LF","M","2016-07",3,
"JPN","HUR","TOT","PC_LF","M","2016-08",3.1,
"JPN","HUR","TOT","PC_LF","M","2016-09",3,
"JPN","HUR","TOT","PC_LF","M","2016-10",3,
"JPN","HUR","TOT","PC_LF","M","2016-11",3,
"JPN","HUR","TOT","PC_LF","M","2016-12",3,
"JPN","HUR","TOT","PC_LF","M","2017-01",3,
"JPN","HUR","TOT","PC_LF","M","2017-02",2.9,
"JPN","HUR","TOT","PC_LF","M","2017-03",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-04",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-05",3,
"JPN","HUR","TOT","PC_LF","M","2017-06",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-07",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-08",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-09",2.8,
"JPN","HUR","TOT","PC_LF","M","2017-10",2.7,
"JPN","HUR","TOT","PC_LF","M","2017-11",2.7,
"JPN","HUR","TOT","PC_LF","M","2017-12",2.7,
"JPN","HUR","TOT","PC_LF","M","2018-01",2.4,
"JPN","HUR","TOT","PC_LF","M","2018-02",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-03",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-04",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-05",2.2,
"JPN","HUR","TOT","PC_LF","M","2018-06",2.4,
"JPN","HUR","TOT","PC_LF","M","2018-07",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-08",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-09",2.3,
"JPN","HUR","TOT","PC_LF","M","2018-10",2.4,
"JPN","HUR","TOT","PC_LF","M","2018-11",2.5,
"JPN","HUR","TOT","PC_LF","M","2018-12",2.5,
"JPN","HUR","TOT","PC_LF","M","2019-01",2.5,
"JPN","HUR","TOT","PC_LF","M","2019-02",2.4,
"JPN","HUR","TOT","PC_LF","M","2019-03",2.5,
"JPN","HUR","TOT","PC_LF","M","2019-04",2.4,
"JPN","HUR","TOT","PC_LF","M","2019-05",2.3,
"JPN","HUR","TOT","PC_LF","M","2019-06",2.3,
"JPN","HUR","TOT","PC_LF","M","2019-07",2.3,
"JPN","HUR","TOT","PC_LF","M","2019-08",2.3,
"JPN","HUR","TOT","PC_LF","M","2019-09",2.4,
"JPN","HUR","TOT","PC_LF","M","2019-10",2.4,
"JPN","HUR","TOT","PC_LF","M","2019-11",2.3,
"JPN","HUR","TOT","PC_LF","M","2019-12",2.2,
"JPN","HUR","TOT","PC_LF","M","2020-01",2.4,
"JPN","HUR","TOT","PC_LF","M","2020-02",2.4,
"JPN","HUR","TOT","PC_LF","M","2020-03",2.5,
"JPN","HUR","TOT","PC_LF","M","2020-04",2.6,
"JPN","HUR","TOT","PC_LF","M","2020-05",2.8,
"JPN","HUR","TOT","PC_LF","M","2020-06",2.8,
